Vertice, Descoberto, Finalizado
6432,11256,11257
6433,5246,14665
6434,8513,8528
6435,7790,11783
6436,12691,12692
6437,9508,9613
6438,6793,12930
6439,7785,11788
6440,7256,12411
6441,5442,14463
6442,6659,13090
6443,5764,14107
6444,8868,8871
6445,5272,14639
6446,6331,13474
6447,8726,8727
6448,7174,12487
6449,5416,14489
6450,7853,11712
6451,5387,14520
6452,7620,11989
6453,13092,13093
6454,6956,12749
6455,7226,12445
6456,6861,12844
6457,6497,13284
6458,6890,12815
6459,6533,13244
6460,7690,7691
6461,8102,11405
6462,5373,14534
6463,4671,15288
6464,5319,14594
6465,6395,13406
6466,7895,11664
6467,5766,14105
6468,7851,11718
6469,3834,16137
6470,6993,12700
6471,4969,14966
6472,4856,15089
6473,5345,14564
6474,6143,13700
6475,5311,14602
6476,6353,13456
6477,7035,12650
6478,5440,14465
6479,5846,14015
6480,7002,7003
6481,6200,13633
6482,7562,12049
6483,6438,13351
6484,5985,13872
6485,4820,15129
6486,9528,9569
6487,5899,13964
6488,5836,14027
6489,6209,13620
6490,5675,14204
6491,8020,11511
6492,7813,7814
6493,4678,15281
6494,8259,11134
6495,5037,14892
6496,9091,9092
6497,6120,13723
6498,5248,14663
6499,1630,18363
6500,9723,9724
6501,6505,13276
6502,7726,11873
6503,8614,8615
6504,10760,10777
6505,14450,14451
6506,6457,13332
6507,7018,12671
6508,7985,11556
6509,6618,13139
6510,5576,14317
6511,7788,11785
6512,8014,8015
6513,7068,12607
6514,5443,14462
6515,6817,12902
6516,4712,15245
6517,5144,14779
6518,7186,12481
6519,6561,13216
6520,5478,14421
6521,6232,13589
6522,8128,11351
6523,7439,12200
6524,6905,12804
6525,5127,14796
6526,6214,13609
6527,5451,14454
6528,6139,13702
6529,9570,9571
6530,7928,11619
6531,13829,13830
6532,5409,14498
6533,7178,12483
6534,6603,13160
6535,9731,9734
6536,5434,14471
6537,6783,12942
6538,8546,10719
6539,7452,12181
6540,5987,13870
6541,5927,13938
6542,6063,13792
6543,7324,12333
6544,6452,13337
6545,8317,11018
6546,10667,10668
6547,8650,10563
6548,8297,11040
6549,5003,14930
6550,6810,12913
6551,6064,13791
6552,8052,11467
6553,5631,14258
6554,8069,11450
6555,731,19264
6556,15173,15174
6557,3559,16416
6558,5651,14236
6559,6629,13126
6560,7815,11756
6561,10052,10053
6562,4572,15389
6563,4040,15929
6564,3281,16696
6565,5420,14487
6566,8161,11252
6567,10172,10175
6568,6503,13278
6569,14210,14211
6570,9108,9235
6571,8805,10322
6572,6767,12968
6573,5578,14315
6574,4673,15286
6575,4182,15785
6576,11096,11097
6577,3597,16378
6578,8276,11101
6579,6247,13574
6580,5533,14362
6581,9525,9600
6582,8681,10514
6583,4068,15901
6584,9886,9897
6585,5995,13862
6586,6821,12896
6587,7495,12132
6588,6437,13352
6589,6240,13581
6590,122,19877
6591,5070,14859
6592,6512,13263
6593,11093,11094
6594,6530,13247
6595,6578,13191
6596,5653,14234
6597,4494,15471
6598,8308,11027
6599,6352,13457
6600,5328,14585
6601,5614,14275
6602,6092,13753
6603,7499,12128
6604,7485,12140
6605,7356,12299
6606,5703,14176
6607,4423,15542
6608,6668,13079
6609,6359,13444
6610,8372,10911
6611,6228,13593
6612,6208,13621
6613,3469,16508
6614,3788,16183
6615,6886,12819
6616,8700,10499
6617,8983,8984
6618,7116,12557
6619,6086,13759
6620,8430,10855
6621,5016,14915
6622,4106,15863
6623,4836,15111
6624,14808,14809
6625,8054,11465
6626,8092,11423
6627,8194,11205
6628,8654,10559
6629,4143,15824
6630,6134,13709
6631,5247,14664
6632,4486,15479
6633,9684,9691
6634,4635,15326
6635,7277,12386
6636,5990,13867
6637,6888,12817
6638,7235,12436
6639,7514,12109
6640,6372,13433
6641,6632,13123
6642,8386,10893
6643,11951,11952
6644,8288,11073
6645,6233,13588
6646,6690,6691
6647,6299,13514
6648,4517,15446
6649,5038,14891
6650,14698,14699
6651,5732,14145
6652,5621,14268
6653,7663,11928
6654,6221,13602
6655,5026,14905
6656,5824,14043
6657,7967,11564
6658,5762,14109
6659,7052,12631
6660,8199,11200
6661,6616,13141
6662,5466,14435
6663,7053,12630
6664,5001,14932
6665,8154,11267
6666,6564,13213
6667,7021,12668
6668,7251,12414
6669,12886,12887
6670,7239,12432
6671,5499,14398
6672,5381,14526
6673,4914,15023
6674,6601,13162
6675,6762,12973
6676,6123,13720
6677,8112,11379
6678,5008,14925
6679,4748,15209
6680,7213,12460
6681,8120,11373
6682,5725,14152
6683,3476,16501
6684,7750,11841
6685,8678,10527
6686,4392,15573
6687,7315,12344
6688,10385,10394
6689,8171,11240
6690,6838,12873
6691,5255,14656
6692,7006,12681
6693,5944,13921
6694,5421,14486
6695,7824,7825
6696,8443,10846
6697,7694,11913
6698,5351,5352
6699,5582,14311
6700,3447,16530
6701,10031,10032
6702,7934,11617
6703,6792,12931
6704,10835,10838
6705,6097,13748
6706,7632,7633
6707,7204,7207
6708,5918,5919
6709,9099,9100
6710,9033,9034
6711,8074,8075
6712,8026,11509
6713,8534,10741
6714,6276,6277
6715,8145,8146
6716,4857,15088
6717,6196,13637
6718,11429,11434
6719,6671,13078
6720,8250,11153
6721,5118,14811
6722,6278,13537
6723,5396,14511
6724,8350,10945
6725,6573,13198
6726,5458,14443
6727,7940,11609
6728,7215,12454
6729,6847,12858
6730,5835,14028
6731,6206,13625
6732,6479,13302
6733,6224,13599
6734,10289,10296
6735,6766,12969
6736,7504,7505
6737,4902,15035
6738,8334,10977
6739,2148,17843
6740,6527,13250
6741,6076,13773
6742,7413,12228
6743,6851,6852
6744,7104,12565
6745,5872,13991
6746,3787,16184
6747,7424,7425
6748,4167,15800
6749,5844,14017
6750,865,19130
6751,5863,13998
6752,6882,12823
6753,6752,12987
6754,5028,14903
6755,14548,14549
6756,7106,12561
6757,9460,9789
6758,2008,17985
6759,6482,13299
6760,7699,11908
6761,7702,7703
6762,7216,7217
6763,14956,14957
6764,4661,15298
6765,6459,13330
6766,10448,10451
6767,3686,16287
6768,5094,14835
6769,6524,13253
6770,4059,15910
6771,6829,12884
6772,7209,12466
6773,10515,10518
6774,3194,16789
6775,6266,13553
6776,15463,15464
6777,4733,15224
6778,3274,16703
6779,4985,14948
6780,6581,13188
6781,8466,10821
6782,7144,12517
6783,8820,8825
6784,6415,13380
6785,6301,13512
6786,5531,14364
6787,4907,15030
6788,6237,13584
6789,7650,11949
6790,7157,12504
6791,4675,15284
6792,8002,11543
6793,5635,14254
6794,7453,12180
6795,7996,7999
6796,9426,9427
6797,9522,9523
6798,6356,13447
6799,6732,13011
6800,5657,14228
6801,9313,9338
6802,5983,13874
6803,6265,13554
6804,6696,13051
6805,8457,8458
6806,11290,11291
6807,7641,11964
6808,8088,11437
6809,11173,11180
6810,5447,14458
6811,9423,9424
6812,9577,9578
6813,8616,8617
6814,6481,13300
6815,1146,18849
6816,5892,13971
6817,6137,13706
6818,7247,12420
6819,5206,14711
6820,11838,11839
6821,6699,13048
6822,9579,9594
6823,5976,13883
6824,5962,13901
6825,6427,13366
6826,6760,12975
6827,6700,13047
6828,7205,7206
6829,8522,8523
6830,6490,13293
6831,4968,14967
6832,7141,12520
6833,7405,12236
6834,6952,12757
6835,7507,12116
6836,5213,14704
6837,6197,13636
6838,10486,10487
6839,6932,12775
6840,6978,12725
6841,7153,12508
6842,6589,13178
6843,7754,11835
6844,5954,13909
6845,7321,12336
6846,8068,11453
6847,8613,10626
6848,6074,13777
6849,5961,13902
6850,6998,12689
6851,6391,13410
6852,8225,11168
6853,8190,11219
6854,5014,14917
6855,7229,12442
6856,5021,14910
6857,4805,15144
6858,5402,14505
6859,5071,14858
6860,6227,13594
6861,5048,14881
6862,14382,14383
6863,5588,14305
6864,7193,12474
6865,6423,13374
6866,5265,14646
6867,5656,14229
6868,6463,13324
6869,7506,12117
6870,8289,11062
6871,6515,6516
6872,9080,9401
6873,9101,9360
6874,9605,9608
6875,8051,11470
6876,6949,12760
6877,8013,11520
6878,5254,14657
6879,8257,11136
6880,6258,13561
6881,6990,12703
6882,8608,10637
6883,9146,9149
6884,8216,11171
6885,7428,12219
6886,7208,12467
6887,9719,9740
6888,7288,12379
6889,7982,7983
6890,4994,14939
6891,6640,13113
6892,7282,12383
6893,6570,13205
6894,5633,14256
6895,5090,14839
6896,5106,14823
6897,8647,10572
6898,8833,10302
6899,5474,14427
6900,4548,15415
6901,7368,12281
6902,9547,9560
6903,4339,15626
6904,8295,11052
6905,4776,15177
6906,7517,12106
6907,4638,15323
6908,8261,8262
6909,7377,12274
6910,13596,13597
6911,6599,13170
6912,6819,12900
6913,6476,6477
6914,4885,15056
6915,8475,10788
6916,7646,11955
6917,7391,12262
6918,6724,13021
6919,8011,11526
6920,7038,12643
6921,5098,14831
6922,5404,14503
6923,9450,9455
6924,7892,11667
6925,15040,15041
6926,6941,12766
6927,8095,11412
6928,8172,8173
6929,5878,13985
6930,9361,9362
6931,8705,10488
6932,7200,7201
6933,6011,13844
6934,6130,13713
6935,5510,14387
6936,4781,15170
6937,6935,12772
6938,7685,11922
6939,6753,12984
6940,8481,10784
6941,7034,12651
6942,8322,11001
6943,11630,11637
6944,9585,9586
6945,7942,11601
6946,7997,7998
6947,4414,15551
6948,6054,13801
6949,6451,13338
6950,6582,13187
6951,9215,9216
6952,6651,13102
6953,4819,15130
6954,2966,17017
6955,7000,12687
6956,5353,14558
6957,6604,13159
6958,5992,13865
6959,6177,13660
6960,6853,12852
6961,6716,13033
6962,7203,12468
6963,8474,10795
6964,7526,12085
6965,6665,13084
6966,6079,13770
6967,6966,12739
6968,5208,14709
6969,13704,13705
6970,5625,14264
6971,9436,10025
6972,4650,15311
6973,5598,14293
6974,8163,8164
6975,6734,13009
6976,7202,12469
6977,8177,11236
6978,6985,12712
6979,7538,12067
6980,13155,13156
6981,8167,11244
6982,9315,9328
6983,13623,13624
6984,3841,16130
6985,7194,12473
6986,7744,11851
6987,5354,14557
6988,7292,12373
6989,6778,12953
6990,3638,16337
6991,6860,12845
6992,7396,12255
6993,8636,10615
6994,5495,14404
6995,11576,11577
6996,9051,10186
6997,6191,13642
6998,7134,12531
6999,5971,13890
7000,6944,6945
7001,9730,9735
7002,5321,14592
7003,6588,13181
7004,8920,8921
7005,8756,8767
7006,5935,13930
7007,3665,16308
7008,12455,12458
7009,7536,12071
7010,6864,12841
7011,6349,13460
7012,5930,13935
7013,6722,13023
7014,7246,12423
7015,6517,13260
7016,7135,12530
7017,5730,14147
7018,6493,13290
7019,5080,14849
7020,6153,13688
7021,3390,16587
7022,11877,11878
7023,8961,8968
7024,7555,12054
7025,6693,13054
7026,6171,13668
7027,7921,11640
7028,7127,7128
7029,9029,10198
7030,9804,9853
7031,8912,8915
7032,12246,12249
7033,4883,15058
7034,5693,14186
7035,5570,14323
7036,8291,11060
7037,7634,11971
7038,7188,12479
7039,5170,14751
7040,6615,13142
7041,5350,14559
7042,6873,12832
7043,2258,17733
7044,5468,14433
7045,6184,13651
7046,11202,11203
7047,9524,9601
7048,11430,11431
7049,6132,13711
7050,5174,14747
7051,8486,10779
7052,5932,13933
7053,11737,11738
7054,14280,14281
7055,7027,12658
7056,6022,13835
7057,8000,11547
7058,8750,10345
7059,42,19957
7060,4092,15877
7061,6982,12719
7062,6903,12806
7063,6390,13413
7064,2645,17344
7065,8947,10258
7066,7081,12590
7067,3731,16242
7068,11641,11642
7069,7440,12199
7070,5793,14080
7071,9792,9985
7072,6947,12762
7073,5590,14301
7074,7586,12031
7075,9516,9517
7076,5837,14026
7077,3916,16053
7078,6292,13523
7079,7856,11709
7080,6473,13310
7081,6291,13524
7082,8662,10549
7083,660,19335
7084,6725,13020
7085,7463,12168
7086,11038,11039
7087,8137,11312
7088,6799,12924
7089,8354,10931
7090,5921,13944
7091,8361,10922
7092,5877,13986
7093,6034,13821
7094,16091,16092
7095,4903,15034
7096,5047,14882
7097,9802,9871
7098,6099,13746
7099,5057,14872
7100,7313,12346
7101,7711,11898
7102,6071,13780
7103,17534,17535
7104,7322,12335
7105,7828,11747
7106,6538,6539
7107,13693,13694
7108,6298,13515
7109,4057,15912
7110,5643,14244
7111,7953,7958
7112,6093,13752
7113,5713,14168
7114,6643,6644
7115,6231,13590
7116,6046,13809
7117,7284,12381
7118,9796,9797
7119,7150,12511
7120,10028,10029
7121,7748,11845
7122,6491,13292
7123,5617,14272
7124,5240,14671
7125,7652,11947
7126,5554,14341
7127,9008,9017
7128,7747,11848
7129,7258,12409
7130,7577,12038
7131,7888,11673
7132,3950,16019
7133,6741,13000
7134,6109,13736
7135,13165,13166
7136,8832,10303
7137,7456,12175
7138,7429,12214
7139,7937,11614
7140,4864,15079
7141,7829,11744
7142,7949,11590
7143,6494,13287
7144,7096,12575
7145,7647,11954
7146,5842,14021
7147,9405,9406
7148,5156,14767
7149,7973,7978
7150,7598,12021
7151,7665,7670
7152,10720,10721
7153,6866,12839
7154,6287,13528
7155,8275,11102
7156,5342,14567
7157,12438,12439
7158,5696,14183
7159,7148,12513
7160,4935,15000
7161,6751,12988
7162,5089,14840
7163,8244,8245
7164,8053,11466
7165,3551,16424
7166,11247,11248
7167,7120,12549
7168,6501,13280
7169,5216,14701
7170,7123,12542
7171,6320,13485
7172,4333,15632
7173,6590,13177
7174,7167,12498
7175,10550,10551
7176,6321,13484
7177,7337,7338
7178,4585,15376
7179,6771,12964
7180,3530,16445
7181,12951,12952
7182,8346,10951
7183,7383,12270
7184,9125,9132
7185,7057,12624
7186,7796,11775
7187,7426,12221
7188,5558,14337
7189,6970,12735
7190,8340,10965
7191,3673,16300
7192,10383,10414
7193,9257,9266
7194,6704,13043
7195,7255,12412
7196,5123,14800
7197,7142,12519
7198,7946,11593
7199,8685,8686
7200,4428,15539
7201,7317,12340
7202,5953,13910
7203,3457,16520
7204,9478,9491
7205,6585,13184
7206,7968,7969
7207,9063,9066
7208,6826,12891
7209,11990,11993
7210,7868,11699
7211,6854,12851
7212,9546,9561
7213,3330,16647
7214,8121,11358
7215,6358,13445
7216,6837,12874
7217,7591,12026
7218,5903,13960
7219,1800,18193
7220,7449,12186
7221,6030,13825
7222,8649,10570
7223,4056,15913
7224,9949,9952
7225,9498,9501
7226,6673,13072
7227,7911,11646
7228,7380,7381
7229,6925,12784
7230,6495,13286
7231,6707,13040
7232,8043,11484
7233,6502,13279
7234,7986,11555
7235,5368,14541
7236,7684,11923
7237,9667,9670
7238,8423,8424
7239,8253,11150
7240,7477,12154
7241,5648,14239
7242,8818,10309
7243,6394,13407
7244,4397,15568
7245,4817,15132
7246,8413,8414
7247,7414,12225
7248,8690,10503
7249,9813,9822
7250,6089,13756
7251,8605,10640
7252,5883,13980
7253,8044,11483
7254,7385,12266
7255,11326,11327
7256,13192,13193
7257,7801,11768
7258,8290,11061
7259,9206,9209
7260,8874,8877
7261,8603,10646
7262,7704,11905
7263,6460,13329
7264,3889,16080
7265,9018,10201
7266,5236,14677
7267,6801,12922
7268,3676,16297
7269,4450,15517
7270,4832,15117
7271,4441,15526
7272,8029,11504
7273,11362,11365
7274,11986,11987
7275,7799,11772
7276,5567,14326
7277,7063,12614
7278,5337,14572
7279,5658,14227
7280,7516,12107
7281,8664,8665
7282,8266,8267
7283,8035,11494
7284,5392,14515
7285,7078,12593
7286,7731,11864
7287,6794,12929
7288,7015,12674
7289,8119,11374
7290,7437,12202
7291,8689,10506
7292,6795,12928
7293,4266,15701
7294,8375,8380
7295,6974,12731
7296,10026,10043
7297,4235,15732
7298,7218,12451
7299,5802,14067
7300,6749,12990
7301,9930,9937
7302,8911,8918
7303,7738,11859
7304,7571,12042
7305,9572,9575
7306,4114,15855
7307,7884,11681
7308,6556,13223
7309,8653,10560
7310,6534,13243
7311,7515,12108
7312,8138,11309
7313,8258,11135
7314,6312,13495
7315,7092,12579
7316,7169,12496
7317,10219,10224
7318,8142,11303
7319,7088,12585
7320,7291,12374
7321,4581,15380
7322,8338,10971
7323,7945,11594
7324,5232,14681
7325,5602,14289
7326,14131,14132
7327,8238,8239
7328,3581,16394
7329,7211,12462
7330,8193,11208
7331,6607,13152
7332,7850,11719
7333,7519,12102
7334,7988,11553
7335,7327,12330
7336,7776,11803
7337,8157,11254
7338,9182,9183
7339,5339,14570
7340,5755,14116
7341,9291,9294
7342,6370,13435
7343,1462,18531
7344,11414,11421
7345,6834,12879
7346,8364,8365
7347,5742,14129
7348,12693,12694
7349,6056,13799
7350,15095,15096
7351,7129,12536
7352,7758,11823
7353,10076,10079
7354,9096,9385
7355,8030,11501
7356,4960,14973
7357,4783,15168
7358,9483,9486
7359,4047,15922
7360,13303,13306
7361,11009,11012
7362,7320,12337
7363,8330,10987
7364,7987,11554
7365,8555,10692
7366,8929,8930
7367,6638,13115
7368,7834,11735
7369,6808,12915
7370,5297,14614
7371,9402,10113
7372,7245,12424
7373,6313,13494
7374,7954,7957
7375,7166,12499
7376,6850,12853
7377,8588,10661
7378,7630,11975
7379,7269,12398
7380,6815,12908
7381,7450,12185
7382,4402,15563
7383,6756,12981
7384,5494,14405
7385,5801,14068
7386,5330,14583
7387,11328,11331
7388,6336,13471
7389,6401,13400
7390,6727,13018
7391,5527,14368
7392,7009,7010
7393,13383,13384
7394,10575,10578
7395,5949,13914
7396,7626,11981
7397,9442,10023
7398,7257,12410
7399,8547,10718
7400,2773,17216
7401,6529,13248
7402,4709,15248
7403,10442,10443
7404,3847,3848
7405,6519,13258
7406,13539,13540
7407,3454,16523
7408,9700,9701
7409,8207,11186
7410,8061,11464
7411,6324,13481
7412,6988,12707
7413,16193,16194
7414,7541,7542
7415,8325,10994
7416,3331,16646
7417,8285,11078
7418,9444,10021
7419,6508,13267
7420,6845,12866
7421,7489,12138
7422,4289,15676
7423,7029,12656
7424,7285,7286
7425,3462,16515
7426,5179,14742
7427,5059,14870
7428,7606,12011
7429,7520,12101
7430,5900,13963
7431,8602,10649
7432,9616,9617
7433,7861,11704
7434,6389,13414
7435,5788,14085
7436,7471,12160
7437,9795,9974
7438,4457,15510
7439,7524,12089
7440,7407,12234
7441,4116,15853
7442,7629,11976
7443,6870,12835
7444,10891,10892
7445,3716,16257
7446,7959,11584
7447,7664,11925
7448,7844,11731
7449,12103,12104
7450,7826,11749
7451,6800,12923
7452,9514,9519
7453,6113,13732
7454,7599,12014
7455,6858,12847
7456,9411,10064
7457,5767,14104
7458,5969,13892
7459,5979,13878
7460,7067,12610
7461,17161,17162
7462,6510,13265
7463,6325,13480
7464,6575,13196
7465,8302,11033
7466,4767,15186
7467,8277,11100
7468,5251,14660
7469,7011,12678
7470,6702,13045
7471,7430,12211
7472,7055,12626
7473,6688,13057
7474,8718,10469
7475,8703,10494
7476,8309,11026
7477,7047,12636
7478,7351,12304
7479,7361,12294
7480,13644,13645
7481,9052,10185
7482,12594,12595
7483,5557,14338
7484,6398,13403
7485,8168,11243
7486,6609,13148
7487,6485,13296
7488,6470,13317
7489,4180,15787
7490,6595,13172
7491,6058,13797
7492,8315,11020
7493,8607,10638
7494,13063,13064
7495,8397,8398
7496,5107,14822
7497,7502,12119
7498,11451,11452
7499,8932,8941
7500,12216,12217
7501,12407,12408
7502,8846,8849
7503,8847,8848
7504,10628,10629
7505,8843,8854
7506,5349,14560
7507,9161,9172
7508,11580,11583
7509,4687,15270
7510,6244,13577
7511,8292,11059
7512,10423,10426
7513,11991,11992
7514,6454,13335
7515,7094,12577
7516,11485,11488
7517,4909,15028
7518,8240,8241
7519,6194,13639
7520,7275,12390
7521,13149,13150
7522,8673,10544
7523,5628,14261
7524,6033,13822
7525,9580,9583
7526,8268,11123
7527,7659,11938
7528,6404,13397
7529,6940,12767
7530,6695,13052
7531,6195,13638
7532,6999,12688
7533,8299,11036
7534,3738,16235
7535,10967,10968
7536,8738,8739
7537,6151,13690
7538,7787,11786
7539,8680,10525
7540,8978,8979
7541,11727,11728
7542,5561,14334
7543,6723,13022
7544,8581,10670
7545,9521,9602
7546,7241,12428
7547,7783,11794
7548,7293,12372
7549,5023,14908
7550,7152,12509
7551,7891,11670
7552,7660,11933
7553,8185,8186
7554,7687,11920
7555,7635,11970
7556,7859,11706
7557,7798,11773
7558,2751,17238
7559,7725,11874
7560,5473,14428
7561,7304,12359
7562,8392,8393
7563,3794,16177
7564,5920,13945
7565,7076,12599
7566,9219,9220
7567,4222,15745
7568,4884,15057
7569,11602,11607
7570,9958,9959
7571,8482,10783
7572,7121,12546
7573,8620,8621
7574,6577,13194
7575,6680,13065
7576,7340,12317
7577,12934,12935
7578,7966,11565
7579,8601,10650
7580,8782,8783
7581,7297,12368
7582,11736,11739
7583,8541,10730
7584,6583,13186
7585,8316,11019
7586,7343,12308
7587,8515,8516
7588,12182,12183
7589,6600,13163
7590,10379,10380
7591,6973,12732
7592,5856,14005
7593,6486,6487
7594,9246,9247
7595,7345,7346
7596,6918,12793
7597,7326,12331
7598,4188,15779
7599,7552,12057
7600,18665,18666
7601,7493,12134
7602,8345,10958
7603,4337,15628
7604,9462,9675
7605,5632,14257
7606,9003,10250
7607,9920,9967
7608,11648,11649
7609,4963,14970
7610,8166,11245
7611,8714,10475
7612,5939,13926
7613,7865,11702
7614,11899,11900
7615,7083,12588
7616,12863,12864
7617,8742,10369
7618,7625,11982
7619,13304,13305
7620,4272,15695
7621,7614,12001
7622,5148,14775
7623,8283,11080
7624,7372,12277
7625,8953,8958
7626,4342,15623
7627,8872,10271
7628,7638,11967
7629,5952,13911
7630,10208,10211
7631,2735,17254
7632,8187,11224
7633,9549,9558
7634,8634,10621
7635,7611,12006
7636,7607,12010
7637,9095,9392
7638,1059,18936
7639,3432,16545
7640,6181,13656
7641,8373,10908
7642,9121,9230
7643,4910,15027
7644,6785,12940
7645,8287,11074
7646,8949,10254
7647,7521,12100
7648,8737,10374
7649,8104,11403
7650,9458,10007
7651,6210,13619
7652,13221,13222
7653,12073,12074
7654,8300,11035
7655,6488,13295
7656,8907,10268
7657,3504,16473
7658,10978,10979
7659,8469,10818
7660,8078,8083
7661,12212,12213
7662,8923,8924
7663,7728,11871
7664,10127,10130
7665,5973,13888
7666,7447,12188
7667,4831,15118
7668,4701,15256
7669,9530,9543
7670,1676,18317
7671,5853,14008
7672,4941,14994
7673,9429,9434
7674,8103,11404
7675,6624,13131
7676,6901,12808
7677,7570,12043
7678,8341,10964
7679,8446,8447
7680,8417,8418
7681,9312,9339
7682,9210,9211
7683,6552,13227
7684,14801,14802
7685,6445,13344
7686,6692,13055
7687,6637,13116
7688,8371,10912
7689,9310,9341
7690,9807,9838
7691,4521,15442
7692,4253,15714
7693,9464,9663
7694,10173,10174
7695,11961,11962
7696,8252,11151
7697,7991,7992
7698,8732,8733
7699,9686,9687
7700,9039,9040
7701,4515,15448
7702,9702,9703
7703,10168,10177
7704,6576,13195
7705,13254,13255
7706,6620,13135
7707,8802,10331
7708,8296,11051
7709,7549,7550
7710,11175,11178
7711,6496,13285
7712,9104,9105
7713,7435,12204
7714,5700,14179
7715,11689,11692
7716,7817,11754
7717,14230,14231
7718,8293,11058
7719,7654,11945
7720,6279,13536
7721,9471,9658
7722,7119,12552
7723,8162,11251
7724,8734,8735
7725,8264,11133
7726,9534,9539
7727,9743,9754
7728,9938,9939
7729,6698,13049
7730,5586,14307
7731,7501,12120
7732,6964,12741
7733,9846,9847
7734,4151,15816
7735,7529,12082
7736,8192,11211
7737,5405,14502
7738,6713,13034
7739,6675,6676
7740,7408,12233
7741,7898,11661
7742,8004,11539
7743,6948,12761
7744,7126,12537
7745,8657,8658
7746,5124,14799
7747,8648,10571
7748,6008,13847
7749,5770,5771
7750,7244,12425
7751,7800,11769
7752,9106,9307
7753,8251,11152
7754,7656,11941
7755,7007,12680
7756,9214,9223
7757,6606,13153
7758,10762,10763
7759,7846,11729
7760,6110,13735
7761,10420,10421
7762,10952,10953
7763,7357,12298
7764,8200,8201
7765,8811,10318
7766,4951,14984
7767,10315,10316
7768,5502,14395
7769,9187,9200
7770,6229,13592
7771,6934,12773
7772,6363,13440
7773,8816,10311
7774,8131,11336
7775,8468,10819
7776,8568,10681
7777,8150,11277
7778,7086,12587
7779,8136,11315
7780,5787,14086
7781,5646,14241
7782,6322,13483
7783,4758,15197
7784,6674,13069
7785,8394,10887
7786,8622,8631
7787,6650,13103
7788,6304,13509
7789,7237,12434
7790,7409,12230
7791,11595,11596
7792,7172,12489
7793,8422,10869
7794,6500,13281
7795,7181,7182
7796,8189,11220
7797,8897,8898
7798,6717,13030
7799,8331,10986
7800,6126,13717
7801,7701,11906
7802,8564,10685
7803,10204,10241
7804,8980,8981
7805,6216,13607
7806,8071,8072
7807,9531,9532
7808,7592,7593
7809,4244,15723
7810,6541,13238
7811,7880,11685
7812,5309,14604
7813,1542,18451
7814,10528,10531
7815,8677,10538
7816,5977,13882
7817,7518,12105
7818,7214,12459
7819,9732,9733
7820,9184,9185
7821,7221,12450
7822,7989,7994
7823,6350,13459
7824,3979,15990
7825,7431,12210
7826,8772,8775
7827,5745,14126
7828,10882,10883
7829,7819,7822
7830,8006,8007
7831,8639,10612
7832,7564,7565
7833,5176,14745
7834,6728,13017
7835,10030,10039
7836,7158,12503
7837,6140,13701
7838,9448,10009
7839,9649,9656
7840,6610,6611
7841,13143,13144
7842,10980,10983
7843,12985,12986
7844,7222,12449
7845,7415,12224
7846,10693,10694
7847,7419,7420
7848,8550,10711
7849,4478,15487
7850,10206,10239
7851,8531,8532
7852,6161,13678
7853,15499,15500
7854,5647,14240
7855,8925,8944
7856,5708,14171
7857,4716,15241
7858,6270,13547
7859,8724,10461
7860,8521,8526
7861,13390,13391
7862,6655,13098
7863,7355,12300
7864,12463,12464
7865,9890,9891
7866,6549,13230
7867,7658,11939
7868,9191,9192
7869,5822,14045
7870,8450,10833
7871,6396,13405
7872,6953,12756
7873,5477,14422
7874,11063,11072
7875,11359,11360
7876,7974,7975
7877,5592,14299
7878,7125,12538
7879,9948,9953
7880,6593,13174
7881,6832,12881
7882,13270,13271
7883,9394,9395
7884,9699,9782
7885,9839,9850
7886,8085,11444
7887,7943,11600
7888,10651,10654
7889,7567,12046
7890,8976,9001
7891,7778,11799
7892,9435,10046
7893,8130,11341
7894,8333,10984
7895,4230,15737
7896,3201,16782
7897,6236,13585
7898,8228,8231
7899,15686,15687
7900,6012,13843
7901,4432,15535
7902,7746,11849
7903,7468,12163
7904,7811,11762
7905,10698,10699
7906,9438,9439
7907,10215,10216
7908,7583,12034
7909,14919,14920
7910,7569,12044
7911,8339,10970
7912,8533,10742
7913,8005,11538
7914,10592,10595
7915,9747,9752
7916,8242,11161
7917,12720,12721
7918,7059,12620
7919,8116,11377
7920,11004,11005
7921,5022,14909
7922,9024,9025
7923,7138,12525
7924,8109,11382
7925,7190,12477
7926,8036,11493
7927,6705,13042
7928,10124,10145
7929,12978,12979
7930,4894,15047
7931,9480,9481
7932,5401,14506
7933,13118,13119
7934,6961,12744
7935,9466,9469
7936,9576,9597
7937,6913,12796
7938,9814,9815
7939,8776,10335
7940,6868,12837
7941,8632,10623
7942,10671,10672
7943,9011,9014
7944,8470,10811
7945,7661,11930
7946,10033,10034
7947,8829,10306
7948,8179,11234
7949,6822,12895
7950,12753,12754
7951,9793,9984
7952,6580,13189
7953,6701,13046
7954,10228,10229
7955,7852,11717
7956,8570,10679
7957,7547,12060
7958,10764,10765
7959,7432,12209
7960,4482,15483
7961,6354,13451
7962,6862,12843
7963,4912,15025
7964,8360,10923
7965,10596,10597
7966,7548,12059
7967,9012,9013
7968,11478,11479
7969,8096,11411
7970,8628,8629
7971,7037,12644
7972,8471,10810
7973,7488,12139
7974,9487,9488
7975,11125,11130
7976,8439,10852
7977,7666,7669
7978,8666,10547
7979,9841,9844
7980,6179,13658
7981,8224,11169
7982,14581,14582
7983,7122,12545
7984,9064,9065
7985,5441,14464
